GameID,Name,Genre,ESRB,Platform,Publisher,Developer,Score,Year,URL
220,assassin's creed,action,m,ps3,ubisoft,ubisoft montreal,8.35,2007,/games/boxart/full_2363378AmericaFrontccc.jpg
221,crash team racing,racing,e,ps,sony computer entertainment,naughty dog,9.2,1999,/games/boxart/full_1178878AmericaFrontccc.jpg
222,lego star wars: the complete saga,action,e,ds,lucasarts,traveller's tales,7.8,2007,/games/boxart/full_5884504AmericaFrontccc.jpg
223,the legend of zelda: phantom hourglass,adventure,e,ds,nintendo,nintendo ead,9.1,2007,/games/boxart/full_9653536AmericaFrontccc.jpg
224,batman: arkham city,action,t,x360,warner bros. interactive,rocksteady studios,9.5,2011,/games/boxart/full_batman-arkham-city_302AmericaFront.jpg
225,driver 2,action,t,ps,atari,reflections interactive,7,2000,/games/boxart/full_6536899AmericaFrontccc.jpg
226,the simpsons: hit & run,racing,t,ps2,vu games,radical entertainment,7.7,2003,/games/boxart/7115362ccc.jpg
227,world of warcraft: cataclysm,mmo,t,pc,blizzard entertainment,blizzard entertainment,9,2010,/games/boxart/full_world-of-warcraft-cataclysm_20AmericaFront.jpg
228,tony hawk's pro skater 2,sports,t,ps,activision,neversoft entertainment,9.3,2000,/games/boxart/1600356ccc.jpg
229,monster hunter: world,action,t,ps4,capcom,capcom,9.15,2018,/games/boxart/full_9898553AmericaFrontccc.png
230,gran turismo,racing,e,psp,sony computer entertainment,polyphony digital,8.6,2009,/games/boxart/full_9538254AmericaFrontccc.jpg
231,the lord of the rings: the two towers,action,t,ps2,electronic arts,stormfront studios,8.3,2002,/games/boxart/8307809ccc.jpg
232,tomb raider,action,t,ps,eidos interactive,core design ltd.,8.9,1996,/games/boxart/8585565ccc.jpg
233,god of war,action,m,ps2,sony computer entertainment,scea santa monica studio,9.3,2005,/games/boxart/full_5633331AmericaFrontccc.jpg
234,the legend of zelda: a link to the past,adventure,,snes,nintendo,nintendo ead,10,1992,/games/boxart/1323877ccc.jpg
235,forza motorsport 4,racing,e,x360,microsoft studios,turn 10 studio,9.1,2011,/games/boxart/full_forza-motorsport-4_905AmericaFront.jpg
236,guitar hero iii: legends of rock,misc,t,wii,redoctane,vicarious visions,8.6,2007,/games/boxart/full_2081446AmericaFrontccc.jpg
237,"pokemon: let's go, pikachu!",role-playing,e,ns,nintendo,game freak,8.3,2018,/games/boxart/full_7522699AmericaFrontccc.jpg
238,mario & luigi: bowser's inside story,role-playing,e,ds,nintendo,alphadream corporation,9.1,2009,/games/boxart/full_8699724AmericaFrontccc.jpg
239,fifa 15,sports,e,ps3,ea sports,ea canada,6.9,2014,/games/boxart/full_2431298AmericaFrontccc.jpg
240,mario & sonic at the olympic winter games,sports,e,wii,sega,sega,6.8,2009,/games/boxart/full_1173134AmericaFrontccc.jpg
241,overwatch,shooter,t,ps4,blizzard entertainment,blizzard entertainment,8.8,2016,/games/boxart/full_8847041AmericaFrontccc.jpg
242,madden nfl 2005,sports,e,ps2,ea sports,ea tiburon,9.5,2004,/games/boxart/4564394ccc.jpg
243,guitar hero iii: legends of rock,misc,t,x360,redoctane,neversoft,8.7,2007,/games/boxart/full_8423912AmericaFrontccc.jpg
244,dead island,action,m,pc,deep silver,techland,7.1,2011,/games/boxart/full_dead-island_410AmericaFront.jpg
245,starcraft ii: wings of liberty,strategy,t,pc,blizzard entertainment,blizzard entertainment,9.3,2010,/games/boxart/full_starcraft-ii-wings-of-liberty_3AmericaFront.jpg
246,warcraft iii: reign of chaos,strategy,t,pc,blizzard entertainment,blizzard entertainment,9.3,2002,/games/boxart/full_6504358AmericaFrontccc.jpg
247,professor layton and the curious village,adventure,e,ds,nintendo,level 5,8.7,2008,/games/boxart/full_9257520AmericaFrontccc.jpg
248,madden nfl 07,sports,e,ps2,ea sports,ea tiburon,8.5,2006,/games/boxart/full_7550775AmericaFrontccc.jpg
249,spider-man: the movie,action,e,ps2,activision,treyarch,8.2,2002,/games/boxart/full_9484527AmericaFrontccc.jpg
250,nintendogs + cats,simulation,e,3ds,nintendo,nintendo ead,7.2,2011,/games/boxart/full_98856AmericaFrontccc.jpg
251,the elder scrolls iv: oblivion,role-playing,m,x360,take-two interactive,bethesda softworks,9.2,2009,/games/boxart/9008679ccc.jpg
252,the legend of zelda: the wind waker,adventure,e,gc,nintendo,nintendo ead,9.6,2003,/games/boxart/full_6636308AmericaFrontccc.jpg
253,tony hawk's pro skater 3,sports,t,ps2,activision,neversoft entertainment,9.1,2001,/games/boxart/7125264ccc.jpg
254,winning eleven: pro evolution soccer 2007,sports,e,ps2,konami,konami computer entertainment tokyo,8.8,2007,/games/boxart/full_2440699AmericaFrontccc.jpg
255,michael jackson: the experience,misc,e10,wii,ubisoft,ubisoft montpellier,5.6,2010,/games/boxart/full_michael-jackson-the-experience_693AmericaFront.jpg
256,need for speed: most wanted,racing,t,ps2,electronic arts,ea canada,8.6,2005,/games/boxart/full_137103AmericaFrontccc.jpg
257,resistance: fall of man,shooter,m,ps3,sony computer entertainment,insomniac games,8.8,2006,/games/boxart/full_7463593AmericaFrontccc.jpg
258,call of duty: advanced warfare,shooter,m,x360,activision,high moon studios,9.1,2014,/games/boxart/full_4034633AmericaFrontccc.jpg
259,animal crossing: city folk,simulation,e,wii,nintendo,nintendo ead,7.95,2008,/games/boxart/full_3192593AmericaFrontccc.jpg
260,dragon quest vii,role-playing,t,ps,enix,heart beat,8,2001,/games/boxart/1747742ccc.jpg
261,monster hunter generations,action,t,3ds,capcom,capcom,8.8,2016,/games/boxart/full_1311455AmericaFrontccc.jpg
262,batman: arkham asylum,action,t,ps3,eidos interactive,rocksteady studios,9,2009,/games/boxart/full_8831048AmericaFrontccc.jpg
263,call of duty: advanced warfare,shooter,m,ps3,activision,high moon studios,9.1,2014,/games/boxart/full_4650769AmericaFrontccc.jpg
264,god of war ii,action,m,ps2,sony computer entertainment,scea santa monica studio,9.55,2007,/games/boxart/full_9897259AmericaFrontccc.jpg
265,daxter,platform,e10,psp,sony computer entertainment,ready at dawn,8.6,2006,/games/boxart/full_2230050AmericaFrontccc.jpg
266,super paper mario,platform,e,wii,nintendo,intelligent systems,8.5,2007,/games/boxart/full_4113341AmericaFrontccc.jpg
267,assassin's creed: revelations,action,m,ps3,ubisoft,ubisoft montreal,8.8,2011,/games/boxart/full_assassins-creed-revelations_212AmericaFront.jpg
268,metal gear solid 3: snake eater,action,m,ps2,konami,kcej / kojima productions,9,2004,/games/boxart/full_2666802AmericaFrontccc.jpg
269,assassin's creed: revelations,action,m,x360,ubisoft,ubisoft montreal,7.9,2011,/games/boxart/full_assassins-creed-revelations_328AmericaFront.jpg
270,fifa soccer 06,sports,e,ps2,ea sports,ea canada,8.4,2005,/games/boxart/6864151ccc.jpg
271,monster hunter 4 ultimate,role-playing,t,3ds,capcom,capcom,8.8,2015,/games/boxart/full_7735329AmericaFrontccc.jpg
272,street fighter iv,fighting,t,ps3,capcom,capcom / dimps corporation,9.15,2009,/games/boxart/full_4144122AmericaFrontccc.jpg
273,fifa soccer 12,sports,e,x360,ea sports,ea canada,9.2,2011,/games/boxart/full_fifa-soccer-12_845AmericaFront.jpg
274,call of duty: ghosts,shooter,m,ps4,activision,infinity ward,7.5,2013,/games/boxart/full_9732403AmericaFrontccc.jpg
275,teenage mutant ninja turtles,platform,,nes,ultra games,konami,5.9,1989,/games/boxart/8290971ccc.jpg
276,just cause 2,action,m,pc,eidos interactive,avalanche studios,8.2,2010,/games/boxart/full_2386162AmericaFrontccc.jpg
277,star wars battlefront (2015),shooter,t,xone,electronic arts,ea dice,6.9,2015,/games/boxart/full_8451662AmericaFrontccc.jpg
278,madden nfl 2003,sports,e,ps2,ea sports,ea tiburon,9.4,2002,/games/boxart/32121ccc.jpg
279,half-life,shooter,m,pc,sierra entertainment,valve software,9.5,1998,/games/boxart/full_8260273AmericaFrontccc.jpg
280,super mario world 2: yoshi's island,platform,e,snes,nintendo,nintendo ead,9,1995,/games/boxart/269609ccc.jpg
281,batman: arkham knight,action,m,ps4,warner bros. interactive,rocksteady studios,8.1,2015,/games/boxart/full_2497280AmericaFrontccc.jpg
282,fifa 07 soccer,sports,e,ps2,ea sports,team fusion,8.4,2006,/games/boxart/8249133ccc.jpg
283,the sims 4,simulation,t,pc,electronic arts,maxis,7,2014,/games/boxart/full_3447327AmericaFrontccc.jpg
284,street fighter ii turbo,fighting,,snes,capcom,capcom,9,1993,/games/boxart/full_street-fighter-ii-turbo_9AmericaFront.jpg
285,fallout: new vegas,role-playing,m,x360,bethesda softworks,obsidian entertainment,8.2,2010,/games/boxart/full_fallout-new-vegas_2AmericaFront.jpg
286,far cry 4,shooter,m,ps4,ubisoft,ubisoft montreal,8.4,2014,/games/boxart/full_914135AmericaFrontccc.jpg
287,carnival games,misc,e,wii,global star software,cat daddy games,4.2,2007,/games/boxart/full_5471499AmericaFrontccc.jpg
288,world soccer winning eleven 9,sports,e,ps2,konami,konami computer entertainment tokyo,8.9,2006,/games/boxart/6643842ccc.jpg
289,forza motorsport 2,racing,e,x360,microsoft game studios,turn 10 studios,9.1,2007,/games/boxart/full_7383120AmericaFrontccc.jpg
290,tekken tag tournament,fighting,t,ps2,namco,namco,8.7,2000,/games/boxart/full_8749429AmericaFrontccc.jpg
291,diablo ii,role-playing,m,pc,blizzard entertainment,blizzard north,8.8,2000,/games/boxart/full_6524627AmericaFrontccc.jpg
292,eyetoy play,misc,e,ps2,sony computer entertainment,scee london studio,7.5,2003,/games/boxart/7892769ccc.jpg
293,just dance,misc,e10,wii,ubisoft,ubisoft paris,5.4,2009,/games/boxart/full_just-dance_8AmericaFront.jpg
294,star fox 64,shooter,e,n64,nintendo,nintendo ead,9,1997,/games/boxart/6520536ccc.jpg
295,super mario maker,platform,e,wiiu,nintendo,nintendo ead,8.8,2015,/games/boxart/full_3540643AmericaFrontccc.jpg
296,world of warcraft: wrath of the lich king,mmo,t,pc,blizzard entertainment,blizzard entertainment,9.3,2008,/games/boxart/full_9224264AmericaFrontccc.jpg
297,fallout 3,role-playing,m,ps3,bethesda softworks,bethesda game studios,8.8,2008,/games/boxart/full_8108598AmericaFrontccc.jpg
298,the elder scrolls v: skyrim,role-playing,m,pc,bethesda softworks,bethesda game studios,9.2,2011,/games/boxart/full_the-elder-scrolls-v-skyrim_498AmericaFront.jpg
299,nba 2k16,sports,e10,ps4,2k sports,visual concepts,8.7,2015,/games/boxart/full_6414423AmericaFrontccc.jpg
300,left 4 dead 2,shooter,m,x360,electronic arts,certain affinity / valve software,9,2009,/games/boxart/full_2455613AmericaFrontccc.jpg
301,far cry 5,action,m,ps4,ubisoft,ubisoft,7.9,2018,/games/boxart/full_2414906AmericaFrontccc.jpg
302,battlefield 4,shooter,m,ps4,electronic arts,ea dice,8.3,2013,/games/boxart/full_8649362AmericaFrontccc.jpg
303,assassin's creed iv: black flag,action-adventure,m,ps3,ubisoft,ubisoft montreal,8.7,2013,/games/boxart/full_270231AmericaFrontccc.jpg
304,ea sports active,sports,e,wii,ea sports,ea vancouver,8.3,2009,/games/boxart/full_8931938AmericaFrontccc.jpg
305,half-life 2: episode one,shooter,m,pc,electronic arts,valve software,8.7,2006,/games/boxart/full_825609AmericaFrontccc.jpg
306,dragon quest iii,role-playing,,nes,enix,chunsoft,8,1992,/games/boxart/2360332ccc.jpg
307,tony hawk's underground,sports,t,ps2,activision,neversoft entertainment,8.7,2003,/games/boxart/1571136ccc.jpg
308,just dance 2014,music,e10,wii,ubisoft,ubisoft paris,7.4,2013,/games/boxart/full_9266644AmericaFrontccc.jpg
309,professor layton and the diabolical box,adventure,e10,ds,nintendo,level 5,8.5,2009,/games/boxart/full_7372513AmericaFrontccc.jpg
310,sports champions,sports,e10,ps3,sony computer entertainment,sce san diego studio,7.6,2010,/games/boxart/full_sports-champions_6AmericaFront.png
311,motorstorm,racing,t,ps3,sony computer entertainment,evolution studios,8.2,2007,/games/boxart/full_7343262AmericaFrontccc.jpg
312,world soccer winning eleven 8 international,sports,e,ps2,konami,konami computer entertainment tokyo,9.3,2005,/games/boxart/3345744ccc.jpg
313,resident evil vii: biohazard,action,m,ps4,capcom,capcom,8.6,2017,/games/boxart/full_6517784AmericaFrontccc.png
314,monster hunter freedom unite,role-playing,t,psp,capcom,capcom production studio 1,8.7,2009,/games/boxart/full_7807469AmericaFrontccc.jpg
315,lego indiana jones: the original adventures,adventure,e10,x360,lucasarts,traveller's tales,7.5,2008,/games/boxart/full_9630014AmericaFrontccc.jpg
316,the sims: unleashed,simulation,t,pc,electronic arts,maxis,7.3,2002,/games/boxart/6609872ccc.jpg
317,ratchet & clank: size matters,platform,e10,psp,sony computer entertainment,high impact games,8.5,2007,/games/boxart/full_9727386AmericaFrontccc.jpg
318,harry potter and the sorcerer's stone,action,e,ps,electronic arts,argonaut games,8,2001,/games/boxart/full_3182726AmericaFrontccc.jpg
319,pokemon trading card game,strategy,e,gb,nintendo,hudson soft,8.3,2000,/games/boxart/8358056ccc.jpg
320,fifa 17,sports,e,xone,electronic arts,ea canada,8.8,2016,/games/boxart/full_9060196AmericaFrontccc.jpg
321,spyro: year of the dragon,platform,e,ps,sony computer entertainment,insomniac games,9.1,2000,/games/boxart/7195655ccc.jpg
322,the legend of zelda: a link between worlds,adventure,e,3ds,nintendo,nintendo ead,9.3,2013,/games/boxart/full_6562868AmericaFrontccc.jpg
323,fifa soccer 2005,sports,e,ps2,ea sports,ea canada,8.4,2004,/games/boxart/3316569ccc.gif
324,the legend of zelda: skyward sword,adventure,t,wii,nintendo,nintendo ead,9.4,2011,/games/boxart/full_the-legend-of-zelda-skyward-sword_217AmericaFront.jpg
325,tony hawk's pro skater 4,sports,t,ps2,activision,neversoft entertainment,9.6,2002,/games/boxart/8945880ccc.jpg
326,midnight club 3: dub edition,racing,e10,psp,rockstar games,rockstar leeds,7.2,2005,/games/boxart/full_8576972AmericaFrontccc.jpg
327,mysims,simulation,e,ds,electronic arts,ea redwood shores,6.7,2007,/games/boxart/full_8603668AmericaFrontccc.jpg
328,banjo-kazooie,platform,e,n64,nintendo,rare ltd.,9.350000000000001,1998,/games/boxart/1238741ccc.jpg
329,socom: u.s. navy seals,shooter,m,ps2,sony computer entertainment,zipper interactive,8,2002,/games/boxart/full_7967734AmericaFrontccc.jpg
330,battlefield 4,shooter,m,ps3,electronic arts,ea dice,8.7,2013,/games/boxart/full_5853156AmericaFrontccc.jpg
331,jak and daxter: the precursor legacy,platform,e,ps2,sony computer entertainment,naughty dog,8.95,2001,/games/boxart/full_971930AmericaFrontccc.jpg
332,pokemon snap,simulation,e,n64,nintendo,hal laboratory,7.9,1999,/games/boxart/full_1502405AmericaFrontccc.jpg
333,pro evolution soccer 2008,sports,e,ps2,konami,konami,8.2,2008,/games/boxart/560317ccc.jpg
334,fifa soccer 10,sports,e,ps3,ea sports,ea canada,9,2009,/games/boxart/full_3447697AmericaFrontccc.jpg
335,guitar hero: world tour,misc,t,wii,activision,vicarious visions,8.4,2008,/games/boxart/full_7273841AmericaFrontccc.jpg
336,star wars battlefront,shooter,t,ps2,lucasarts,pandemic studios,8.1,2004,/games/boxart/8508334ccc.jpg
337,doom ii,shooter,m,pc,gt interactive,id software,9.3,1994,/games/boxart/full_doom-ii_72AmericaFront.jpg
338,the simpsons: road rage,racing,t,ps2,electronic arts,radical entertainment,6.1,2001,/games/boxart/7470279ccc.jpg
339,assassin's creed syndicate,action,m,ps4,ubisoft,ubisoft quebec,8.6,2015,/games/boxart/full_7518379AmericaFrontccc.jpg
340,star wars battlefront ii,shooter,t,ps2,lucasarts,pandemic studios,8.5,2005,/games/boxart/6381124ccc.gif
341,cooking mama 2: dinner with friends,simulation,e,ds,majesco,office create,6.9,2007,/games/boxart/full_2185806AmericaFrontccc.jpg
342,croc: legend of the gobbos,platform,e,ps,fox interactive,argonaut games,7.6,1997,/games/boxart/1221019ccc.jpg
343,battlefield 4,shooter,m,x360,electronic arts,ea dice,8.7,2013,/games/boxart/full_162643AmericaFrontccc.jpg
344,grand theft auto: liberty city stories,action,m,ps2,rockstar games,rockstar leeds,8.3,2006,/games/boxart/full_1027141AmericaFrontccc.jpg
345,the getaway,action,m,ps2,sony computer entertainment,team soho,7.7,2003,/games/boxart/9254920ccc.jpg
346,tomb raider iii: adventures of lara croft,adventure,t,ps,eidos interactive,core design ltd.,8.2,1998,/games/boxart/4532529ccc.jpg
347,batman: arkham asylum,action,t,x360,eidos interactive,rocksteady studios,9.1,2009,/games/boxart/full_1668550AmericaFrontccc.jpg
348,assassin's creed: brotherhood,action,m,x360,ubisoft,ubisoft montreal,9.1,2010,/games/boxart/full_assassins-creed-brotherhood_1AmericaFront.jpg
349,lego star wars: the video game,action,e,ps2,eidos interactive,traveller's tales,7.9,2005,/games/boxart/full_6469736AmericaFrontccc.jpg
350,resident evil 5,action,m,x360,capcom,capcom,8.6,2009,/games/boxart/full_2466064AmericaFrontccc.jpg
351,nba 2k17,sports,e,ps4,2k sports,visual concepts,9,2016,/games/boxart/full_1333599AmericaFrontccc.jpg
352,fifa soccer 11,sports,e,x360,ea sports,ea canada,8.7,2010,/games/boxart/full_fifa-soccer-11_8AmericaFront.jpg
353,spyro 2: ripto's rage!,platform,e,ps,sony computer entertainment,insomniac games,8.7,1999,/games/boxart/6000844ccc.jpg
354,left 4 dead,shooter,m,x360,valve corporation,certain affinity / valve software,8.85,2008,/games/boxart/full_5792279AmericaFrontccc.jpg
355,donkey kong country 3: dixie kong's double trouble!,platform,e,snes,nintendo,rare ltd.,8.8,1996,/games/boxart/full_7949056AmericaFrontccc.jpg
356,fable ii,role-playing,m,x360,microsoft game studios,lionhead studios,9.15,2008,/games/boxart/full_9713176AmericaFrontccc.jpg
357,resident evil 3: nemesis,action,m,ps,capcom,capcom,9.4,1999,/games/boxart/9182743ccc.jpg
358,world of warcraft: the burning crusade,mmo,t,pc,blizzard entertainment,blizzard entertainment,9.2,2007,/games/boxart/178686ccc.jpg
359,fifa soccer 2004,sports,e,ps2,ea sports,ea canada,8,2003,/games/boxart/6928045ccc.jpg
360,pokemon mystery dungeon: blue rescue team,role-playing,e,ds,nintendo,chunsoft,6.3,2006,/games/boxart/9531394ccc.jpg
361,battlefield: bad company 2,shooter,m,x360,electronic arts,ea digital illusions ce,9.15,2010,/games/boxart/full_2180575AmericaFrontccc.jpg
362,borderlands,shooter,m,x360,2k games,gearbox software,8.3,2009,/games/boxart/full_4641934AmericaFrontccc.jpg
363,mario & sonic at the olympic winter games,sports,e,ds,sega,sega,7.6,2009,/games/boxart/full_3513275AmericaFrontccc.jpg
364,guitar hero: on tour,misc,e10,ds,activision,vicarious visions,7.6,2008,/games/boxart/full_4418677AmericaFrontccc.jpg
365,lego batman: the videogame,adventure,e10,x360,warner bros. interactive,traveller's tales,7.5,2008,/games/boxart/full_5558637AmericaFrontccc.jpg
366,tekken 4,fighting,t,ps2,namco,namco,7.9,2002,/games/boxart/full_9587449AmericaFrontccc.jpg
367,littlebigplanet 2,platform,e,ps3,sony computer entertainment,media molecule,9.1,2011,/games/boxart/full_littlebigplanet-2_308AmericaFront.jpg
368,grand theft auto 2,action,,ps,rockstar games,dma design,6.9,1999,/games/boxart/9935711ccc.jpg
369,destiny,shooter,t,xone,activision,bungie,8.3,2014,/games/boxart/full_4214879AmericaFrontccc.jpg
370,spider-man 2,action,t,ps2,activision,treyarch,7.9,2004,/games/boxart/4171363ccc.jpg
371,crash bash,misc,e,ps,sony computer entertainment,eurocom entertainment software,6.8,2000,/games/boxart/4722160ccc.jpg
